,Date,Depth (m),Temp,O2 (mg/l),O2 (%),Density,DO_calc_fromsat,DO_diff_between_calc_obs
1687,2000-06-06,15.0,13.0,10.1,96,999.3792101482542,10.116878694667417,0.016878694667417093
1688,2000-06-06,16.0,13.0,10.1,96,999.3792101482542,10.116878694667417,0.016878694667417093
1689,2000-06-06,17.0,12.9,9.9,93,999.3918145323208,9.822625842324284,-0.07737415767571676
1690,2000-06-06,18.0,12.8,9.2,87,999.4042949799996,9.209475513638177,0.009475513638177446
1691,2000-06-06,19.0,12.6,5,47,999.4288827831656,4.997588059960612,-0.0024119400393880497
1692,2000-06-06,20.0,12.6,3.1,29,999.4288827831656,3.0836181646565475,-0.01638183534345261
1693,2000-06-21,0.0,15.9,10.1,102,998.9611518895462,10.091539604896282,-0.008460395103718099
1694,2000-06-21,1.0,15.8,10.3,104,998.9772183711555,10.311324400887552,0.011324400887550823
1695,2000-06-21,2.0,15.7,10.6,107,998.9931695087458,10.631394645088783,0.03139464508878298
1696,2000-06-21,3.0,15.5,10.9,109,999.0247246507914,10.876475199795417,-0.023524800204583585
1697,2000-06-21,4.0,15.5,10.8,109,999.0247246507914,10.876475199795417,0.07647519979541606
1698,2000-06-21,5.0,15.4,10.9,109,999.0403281010568,10.899787885624013,-0.00021211437598722682
1699,2000-06-21,6.0,15.4,10.8,108,999.0403281010568,10.799789831627463,-0.00021016837253817755
1700,2000-06-21,7.0,14.9,10.5,104,999.116592928217,10.512284474306274,0.012284474306273552
1701,2000-06-21,8.0,14.8,10.3,102,999.1314934224241,10.332442251473173,0.03244225147317259
1702,2000-06-21,9.0,14.7,10.2,100,999.1462757570603,10.151808372707194,-0.04819162729280535
1703,2000-06-21,10.0,14.6,10.2,100,999.1609396422989,10.17385538248292,-0.026144617517079638
1704,2000-06-21,11.0,14.6,10.1,100,999.1609396422989,10.17385538248292,0.07385538248292
1705,2000-06-21,12.0,14.6,10.1,99,999.1609396422989,10.07211682865809,-0.027883171341908763
