Date,Depth (m),Temp,O2 (mg/l),O2 (%)
20/06/2007,16,13.7,6.08,58.5
20/06/2007,17,13.6,6.27,60.3
20/06/2007,17.5,,,
20/06/2007,18,13.4,5.73,54.8
20/06/2007,18.5,,,
20/06/2007,19,13.4,5.43,51.6
20/06/2007,19.5,,,
20/06/2007,20,13.2,4.61,44.3
28/06/2007,14,14.9,6.08,61.9
28/06/2007,15,14,4.73,47.3
28/06/2007,16,13.9,4.74,46.7
28/06/2007,17,13.9,4.61,45.8
28/06/2007,17.5,,,
28/06/2007,18,13.8,4.32,42.7
28/06/2007,18.5,,,
28/06/2007,19,13.7,3.86,37.5
28/06/2007,19.5,,,
28/06/2007,20,13.6,3.61,35
04/07/2007,14,14.7,4.48,44.6
04/07/2007,15,14.6,4.33,43.1
04/07/2007,16,14.4,3.41,35.3
04/07/2007,17,14.3,3.36,33.1
04/07/2007,17.5,,,
04/07/2007,18,14.1,2.5,24.8
04/07/2007,18.5,,,
04/07/2007,19,13.8,2.08,19.6
04/07/2007,19.5,,,
04/07/2007,20,13.6,0.57,6.3
10/07/2007,14,15.7,4.36,43
10/07/2007,15,15.2,3.64,36
10/07/2007,16,14.9,3.06,29
10/07/2007,17,14.6,2.3,22
10/07/2007,17.5,,,
10/07/2007,18,14.5,2.01,20
10/07/2007,18.5,,,
10/07/2007,19,14.5,1.91,19
10/07/2007,19.5,,,
10/07/2007,20,14.3,1.47,15
17/07/2007,14,17,5.28,54
17/07/2007,15,16.7,4.51,46
17/07/2007,16,15.8,2.89,28
17/07/2007,17,15.4,2.36,24
17/07/2007,17.5,,,
17/07/2007,18,15.2,2.07,20
17/07/2007,18.5,,,
17/07/2007,19,14.6,1.04,10
17/07/2007,19.5,,,
17/07/2007,20,14.3,0.5,5
24/07/2007,14,17.5,4.43,47.2
24/07/2007,15,17.5,4.39,46.5
24/07/2007,16,17.4,4.26,45.4
24/07/2007,17,17.4,4.1,43.8
24/07/2007,17.5,,,
24/07/2007,18,17.3,3.92,41.5
24/07/2007,18.5,,,
24/07/2007,19,17.3,3.9,40.5
24/07/2007,19.5,,,
24/07/2007,20,17.3,3.9,40
01/08/2007,14,18.7,8.93,96
01/08/2007,15,18.7,8.94,96
01/08/2007,16,18.7,8.95,96
01/08/2007,17,18.7,9.02,97
01/08/2007,17.5,,,
01/08/2007,18,18.6,7.62,81
01/08/2007,18.5,,,
01/08/2007,19,18.3,5.9,63
01/08/2007,19.5,,,
01/08/2007,20,18,4.47,47
07/08/2007,14,18.5,7.38,78
07/08/2007,15,18.4,6.85,73
07/08/2007,16,18.4,6.68,67
07/08/2007,17,18.3,5.93,63
07/08/2007,17.5,,,
07/08/2007,18,18.2,5.72,60
07/08/2007,18.5,,,
07/08/2007,19,18.2,5.54,59
07/08/2007,19.5,,,
07/08/2007,20,18.2,5.34,55
14/08/2007,14,18.4,5.9,63
14/08/2007,15,18.4,5.62,61
14/08/2007,16,18.4,5.44,58
14/08/2007,17,18.2,4.9,52
14/08/2007,17.5,,,
14/08/2007,18,18.1,3.9,42
14/08/2007,18.5,,,
14/08/2007,19,18.1,3.53,39
14/08/2007,19.5,,,
14/08/2007,20,18.1,3.61,38
23/08/2007,14,19.1,7.4,79
23/08/2007,15,18.9,6.6,70
23/08/2007,16,18.7,4.87,52
23/08/2007,17,18.7,4.59,49
23/08/2007,17.5,,,
23/08/2007,18,18.5,3.72,40
23/08/2007,18.5,,,
23/08/2007,19,18.5,3.22,34
23/08/2007,19.5,,,
23/08/2007,20,18.4,3,32
30/10/2007,14,8.5,8.81,75.4
30/10/2007,15,8.5,8.78,75.4
30/10/2007,16,8.5,8.77,75.5
30/10/2007,17,8.5,8.81,75.8
30/10/2007,17.5,,,
30/10/2007,18,8.5,8.76,75
30/10/2007,18.5,,,
30/10/2007,19,8.5,8.71,74.8
30/10/2007,19.5,,,
30/10/2007,20,8.5,8.65,74.2
28/04/2008,14,7.4,10.77,90.2
28/04/2008,15,7.4,10.41,84
28/04/2008,16,7.3,10.64,91.3
28/04/2008,17,7,10.53,86.6
28/04/2008,17.5,,,
28/04/2008,18,6.5,10.64,85.9
28/04/2008,18.5,,,
28/04/2008,19,6.3,10.15,82.2
28/04/2008,19.5,,,
28/04/2008,20,5.8,9.57,72.3
06/05/2008,14,7.3,10.74,87.1
06/05/2008,15,7.1,10.03,81.9
06/05/2008,16,7.1,10.08,82.2
06/05/2008,17,7.1,10.17,82.3
06/05/2008,17.5,,,
06/05/2008,18,7.1,10.12,82
06/05/2008,18.5,,,
06/05/2008,19,6.9,9.85,79.4
06/05/2008,19.5,,,
06/05/2008,20,6.9,9.72,78.5
14/05/2008,14,8.6,9.9,83.4
14/05/2008,15,8.6,9.75,82.8
14/05/2008,16,8.5,9.69,82.5
14/05/2008,17,8.5,9.56,80.9
14/05/2008,17.5,,,
14/05/2008,18,8.4,9.44,79.5
14/05/2008,18.5,,,
14/05/2008,19,8.3,9.36,78.9
14/05/2008,19.5,,,
14/05/2008,20,8.1,9.23,78.1
20/05/2008,14,9.6,8.94,79.2
20/05/2008,15,9.4,8.67,76.8
20/05/2008,16,9.2,8.84,76.8
20/05/2008,17,8.9,7.99,72.1
20/05/2008,17.5,,,
20/05/2008,18,8.7,8.52,69.5
20/05/2008,18.5,,,
20/05/2008,19,8.6,8.35,71.4
20/05/2008,19.5,,,
20/05/2008,20,8.5,8.13,69
28/05/2008,14,10.1,8.43,73.8
28/05/2008,15,9.9,8.2,70.9
28/05/2008,16,9.7,7.74,67.1
28/05/2008,17,9.6,7.78,67.8
28/05/2008,17.5,,,
28/05/2008,18,9.6,7.81,67.9
28/05/2008,18.5,,,
28/05/2008,19,9.6,7.7,66
28/05/2008,19.5,,,
28/05/2008,20,9.5,7.47,64.2
03/06/2008,14,10.6,8,71.9
03/06/2008,15,10.4,7.7,68.8
03/06/2008,16,10.3,7.5,66.8
03/06/2008,17,10.3,7.4,66.1
03/06/2008,17.5,,,
03/06/2008,18,10.3,7.3,65.4
03/06/2008,18.5,,,
03/06/2008,19,10.3,7.3,64.8
03/06/2008,19.5,,,
03/06/2008,20,10.3,7.3,64.7
11/06/2008,14,12.6,8.22,77.7
11/06/2008,15,12.1,8.03,75.3
11/06/2008,16,12,7.93,74.7
11/06/2008,17,11.8,7.77,71.6
11/06/2008,17.5,,,
11/06/2008,18,11.6,7.67,71.4
11/06/2008,18.5,,,
11/06/2008,19,11.6,7.53,70.8
11/06/2008,19.5,,,
11/06/2008,20,11.6,7.49,70.1
16/06/2008,14,12.5,6.62,62.9
16/06/2008,15,12.5,6.5,60.9
16/06/2008,16,12.4,6.49,61.3
16/06/2008,17,12.3,6.24,59.3
16/06/2008,17.5,,,
16/06/2008,18,12.3,6.31,59.1
16/06/2008,18.5,,,
16/06/2008,19,12.1,6.13,56.5
16/06/2008,19.5,,,
16/06/2008,20,12.1,5.95,55.6
24/06/2008,14,13.5,5.79,55.5
24/06/2008,15,13.3,5.42,52
24/06/2008,16,13.2,5.3,51.1
24/06/2008,17,13.1,5.15,49.4
24/06/2008,17.5,,,
24/06/2008,18,13,4.45,47.6
24/06/2008,18.5,,,
24/06/2008,19,12.8,4.41,42.1
24/06/2008,19.5,,,
24/06/2008,20,12.7,4.19,40
01/07/2008,15,13.8,4.74,44.4
01/07/2008,16,13.3,3.81,36.1
01/07/2008,17,13.1,3.64,34.6
01/07/2008,17.5,,,
01/07/2008,18,12.7,2.56,23.8
01/07/2008,18.5,,,
01/07/2008,19,12.6,2.28,21.1
01/07/2008,19.5,,,
01/07/2008,20,12.4,1.62,15
07/07/2008,14,14.9,4.66,45.5
07/07/2008,15,14.7,4.33,43.1
07/07/2008,16,14.4,3.84,38.2
07/07/2008,17,14.1,3.4,32.8
07/07/2008,17.5,,,
07/07/2008,18,13.9,3.15,30.5
07/07/2008,18.5,,,
07/07/2008,19,13.8,2.94,28.2
07/07/2008,19.5,,,
07/07/2008,20,13.5,2.49,24.2
14/07/2008,14,15.2,3.95,39
14/07/2008,15,14.9,3.51,34.4
14/07/2008,16,14.7,3.2,31.5
14/07/2008,17,14.2,2.2,21.4
14/07/2008,17.5,,,
14/07/2008,18,14,1.97,18.9
14/07/2008,18.5,,,
14/07/2008,19,14,1.81,17.5
14/07/2008,19.5,,,
14/07/2008,20,13.9,1.61,15.3
21/07/2008,14,15.7,3.5,34.6
21/07/2008,15,15,2.56,24.7
21/07/2008,16,14.5,1.87,18.2
21/07/2008,17,14.2,1.3,12.2
21/07/2008,17.5,,,
21/07/2008,18,14.2,1.16,11.4
21/07/2008,18.5,,,
21/07/2008,19,14.1,1.12,10
21/07/2008,19.5,,,
21/07/2008,20,13.9,0.71,6.6
31/07/2008,14,16.1,2.22,22.4
31/07/2008,15,15.6,1.53,15.6
31/07/2008,16,15,0.96,9.6
31/07/2008,17,14.5,0.33,3.6
31/07/2008,17.5,,,
31/07/2008,18,14.3,0.21,2.1
31/07/2008,18.5,,,
31/07/2008,19,14,0.14,1.4
31/07/2008,19.5,,,
31/07/2008,20,13.9,0.13,1.2
06/08/2008,14,18,5.86,61.7
06/08/2008,15,16.8,3.1,31.8
06/08/2008,16,16,1.35,13.5
06/08/2008,17,15.9,1.02,10.2
06/08/2008,17.5,,,
06/08/2008,18,15.7,0.88,8.8
06/08/2008,18.5,,,
06/08/2008,19,15.5,0.52,5.2
06/08/2008,19.5,,,
06/08/2008,20,15.3,0.35,3.5
12/08/2008,14,18.8,8.17,88.6
12/08/2008,15,18.6,7.36,78.8
12/08/2008,16,17.4,3.31,36
12/08/2008,17,16.5,0.84,9.3
12/08/2008,17.5,,,
12/08/2008,18,15.6,0.19,1.8
12/08/2008,18.5,,,
12/08/2008,19,15.2,0.18,1.8
12/08/2008,19.5,,,
12/08/2008,20,15,0.15,1.6
04/05/2009,14,6.7,12.81,104.3
04/05/2009,15,6.6,12.48,102.5
04/05/2009,16,6.5,12.44,101.2
04/05/2009,17,6.4,12.23,99.7
04/05/2009,17.5,,,
04/05/2009,18,6.4,12.13,99.3
04/05/2009,18.5,,,
04/05/2009,19,6.3,11.78,95.9
04/05/2009,19.5,,,
04/05/2009,20,6.2,11.52,93.6
06/05/2009,14,6.6,11.41,93.1
06/05/2009,15,6.4,10.9,89.1
06/05/2009,16,6.4,10.71,87.4
06/05/2009,17,6.3,10.59,87.1
06/05/2009,17.5,,,
06/05/2009,18,6.3,10.47,85.6
06/05/2009,18.5,,,
06/05/2009,19,6.3,10.45,85.6
06/05/2009,19.5,,,
06/05/2009,20,6.3,10.47,85.1
08/05/2009,14,9.4,12,105.2
08/05/2009,15,9.3,12.04,105.2
08/05/2009,16,9.2,11.98,104.6
08/05/2009,17,8.4,11.3,96.4
08/05/2009,17.5,,,
08/05/2009,18,8.1,11.16,94.7
08/05/2009,18.5,,,
08/05/2009,19,7,10.17,84.2
08/05/2009,19.5,,,
08/05/2009,20,6.6,9.72,79.5
20/05/2009,14,10.2,9,79.8
20/05/2009,15,10.2,9.21,83.3
20/05/2009,16,10.1,9.15,78.9
20/05/2009,17,10,7,67.5
20/05/2009,17.5,,,
20/05/2009,18,10,7.61,66.9
20/05/2009,18.5,,,
20/05/2009,19,10,7.69,67.8
20/05/2009,19.5,,,
20/05/2009,20,10,7.83,68.2
25/05/2009,14,10.4,9.01,79.9
25/05/2009,15,10.4,8.86,78.7
25/05/2009,16,10.3,8.72,77.4
25/05/2009,17,10.3,8.54,75.1
25/05/2009,17.5,,,
25/05/2009,18,10.2,8.53,75.5
25/05/2009,18.5,,,
25/05/2009,19,10.2,8.44,75.1
25/05/2009,19.5,,,
25/05/2009,20,10.2,8.38,74.2
29/05/2009,14,11.7,11.17,100.8
29/05/2009,15,11.7,11.12,100.3
29/05/2009,16,11.6,10.86,97.4
29/05/2009,17,11.6,10.79,97.1
29/05/2009,17.5,,,
29/05/2009,18,11.5,10.75,96.8
29/05/2009,18.5,,,
29/05/2009,19,11.4,10.62,95.4
29/05/2009,19.5,,,
29/05/2009,20,11.4,10.59,95.2
01/06/2009,14,12.3,9.07,83.3
01/06/2009,15,11.6,8.33,74.2
01/06/2009,16,11.5,8.05,73.2
01/06/2009,17,11.4,7.94,71.6
01/06/2009,17.5,,,
01/06/2009,18,11.4,7.84,70.6
01/06/2009,18.5,,,
01/06/2009,19,11.3,7.7,69.4
01/06/2009,19.5,,,
01/06/2009,20,11.3,7.57,68.1
23/06/2009,14,13.3,10.59,100
23/06/2009,15,13.3,10.59,99.5
23/06/2009,16,13.2,10.3,97.1
23/06/2009,17,13.1,9.78,91.8
23/06/2009,17.5,,,
23/06/2009,18,13.1,9.55,89.3
23/06/2009,18.5,,,
23/06/2009,19,13,9.35,87.7
23/06/2009,19.5,,,
23/06/2009,20,12.8,8.01,74.9
30/06/2009,14,13.4,8.76,77.8
30/06/2009,15,13.2,8.16,73.4
30/06/2009,16,13.2,8.09,72.1
30/06/2009,17,13.2,7.64,71.8
30/06/2009,17.5,,,
30/06/2009,18,13.1,7.61,70.4
30/06/2009,18.5,,,
30/06/2009,19,13.1,7.13,65.6
30/06/2009,19.5,,,
30/06/2009,20,13,6.55,61.4
07/07/2009,14,13.3,8.7,82.3
07/07/2009,15,13.2,7.29,70
07/07/2009,16,13.2,7.02,66.1
07/07/2009,17,13.1,6.7,64.7
07/07/2009,17.5,,,
07/07/2009,18,13.1,6.48,62.6
07/07/2009,18.5,,,
07/07/2009,19,13.1,6.25,60.4
07/07/2009,19.5,,,
07/07/2009,20,13.1,5.95,57.4
15/07/2009,14,13.9,5.08,49
15/07/2009,15,13.9,4.8,46.4
15/07/2009,16,13.9,4.74,42.5
15/07/2009,17,13.9,4.8,46.1
15/07/2009,17.5,,,
15/07/2009,18,13.8,4.66,45.1
15/07/2009,18.5,,,
15/07/2009,19,13.8,4.55,41.3
15/07/2009,19.5,,,
15/07/2009,20,13.8,4.32,41.4
22/07/2009,14,14.5,4.22,41.9
22/07/2009,15,14.5,4.14,41.1
22/07/2009,16,14.2,3.72,36.6
22/07/2009,17,14.1,3.6,35.5
22/07/2009,17.5,,,
22/07/2009,18,14.1,3.53,34.9
22/07/2009,18.5,,,
22/07/2009,19,14.1,3.52,34.5
22/07/2009,19.5,,,
22/07/2009,20,14.1,3.46,33.9
04/08/2009,14,14.8,1.98,19.1
04/08/2009,15,14.6,1.87,18.3
04/08/2009,16,14.4,1.58,14.8
04/08/2009,17,14.3,1.32,12.7
04/08/2009,17.5,,,
04/08/2009,18,14.2,1.16,11.2
04/08/2009,18.5,,,
04/08/2009,19,14.2,1.15,11.1
04/08/2009,19.5,,,
04/08/2009,20,14.2,1.13,10.9
10/08/2009,14,14.8,1.4,13.5
10/08/2009,15,14.7,1.29,12.6
10/08/2009,16,14.6,1.21,11.8
10/08/2009,17,14.6,1.11,10.9
10/08/2009,17.5,,,
10/08/2009,18,14.4,0.95,9.3
10/08/2009,18.5,,,
10/08/2009,19,14.4,0.83,7.9
10/08/2009,19.5,,,
10/08/2009,20,14.3,0.74,7
19/08/2009,14,18.4,,
19/08/2009,15,16.8,4.69,45.8
19/08/2009,16,15.5,2,17.3
19/08/2009,17,15.4,1.69,16.5
19/08/2009,17.5,,,
19/08/2009,18,15.4,1.53,15.4
19/08/2009,18.5,,,
19/08/2009,19,15.3,1.4,13.9
19/08/2009,19.5,,,
19/08/2009,20,15.1,1.1,10.7
24/08/2009,14,18.1,,
24/08/2009,15,17.8,,
24/08/2009,16,15.9,1.66,14.7
24/08/2009,17,15.5,0.94,8
24/08/2009,17.5,,,
24/08/2009,18,15.3,1.33,11.2
24/08/2009,18.5,,,
24/08/2009,19,15.2,0.88,8.2
24/08/2009,19.5,,,
24/08/2009,20,15.1,0.69,6.7
17/05/2010,14,7.6,11.78,97.8
17/05/2010,15,7.5,11.56,95.9
17/05/2010,16,7.5,11.6,96.9
17/05/2010,17,7.5,11.55,95.5
17/05/2010,17.5,,,
17/05/2010,18,7.4,11.43,94.2
17/05/2010,18.5,,,
17/05/2010,19,7.4,11.32,93.1
17/05/2010,19.5,,,
17/05/2010,20,7.3,10.91,90.2
25/05/2010,14,8.2,10.96,94.1
25/05/2010,15,8,10.87,92.7
25/05/2010,16,8,10.83,92.2
25/05/2010,17,7.9,10.81,92.1
25/05/2010,17.5,,,
25/05/2010,18,7.8,10.7,91.3
25/05/2010,18.5,,,
25/05/2010,19,7.8,10.69,90.7
25/05/2010,19.5,,,
25/05/2010,20,7.7,10.66,90.4
31/05/2010,14,8.7,9.24,78.5
31/05/2010,15,8.7,9.22,77.2
31/05/2010,16,8.7,9.17,77.9
31/05/2010,17,8.7,9.13,78.7
31/05/2010,17.5,,,
31/05/2010,18,8.7,9.08,77.9
31/05/2010,18.5,,,
31/05/2010,19,8.7,9.09,78.4
31/05/2010,19.5,,,
31/05/2010,20,8.7,8.88,76.4
08/06/2010,14,9.7,8.85,77.6
08/06/2010,15,9.6,8.76,77.1
08/06/2010,16,9.6,8.7,76.4
08/06/2010,17,9.4,8.54,75
08/06/2010,17.5,,,
08/06/2010,18,9.3,8.34,72.9
08/06/2010,18.5,,,
08/06/2010,19,9.1,8.28,72.3
08/06/2010,19.5,,,
08/06/2010,20,9.1,8.26,72.1
15/06/2010,14,11,7.83,70.7
15/06/2010,15,10.6,7.58,67.9
15/06/2010,16,10.4,7.56,67.1
15/06/2010,17,10.3,7.54,66.5
15/06/2010,17.5,,,
15/06/2010,18,10.2,7.39,66
15/06/2010,18.5,,,
15/06/2010,19,10.1,7.32,64.8
15/06/2010,19.5,,,
15/06/2010,20,9.9,7.13,62.5
22/06/2010,14,10.6,6.15,55.1
22/06/2010,15,10.5,6.07,54.5
22/06/2010,16,10.5,5.83,51.8
22/06/2010,17,10.4,5.62,50.5
22/06/2010,17.5,,,
22/06/2010,18,10.3,5.6,49
22/06/2010,18.5,,,
22/06/2010,19,10.3,5.2,46
22/06/2010,19.5,,,
22/06/2010,20,,,
29/06/2010,14,11.3,5.2,47.5
29/06/2010,15,11.2,5.21,47.2
29/06/2010,16,11.2,4.94,44.6
29/06/2010,17,11.1,5.1,45.9
29/06/2010,17.5,,,
29/06/2010,18,10.9,4.57,40.7
29/06/2010,18.5,,,
29/06/2010,19,10.9,4.4,39.1
29/06/2010,19.5,,,
29/06/2010,20,10.8,4.37,38.9
06/07/2010,14,12,4.37,39.7
06/07/2010,15,11.8,4.01,37.3
06/07/2010,16,11.7,3.99,36.9
06/07/2010,17,11.7,4.06,37.3
06/07/2010,17.5,,,
06/07/2010,18,11.7,4.01,36.1
06/07/2010,18.5,,,
06/07/2010,19,11.6,4.1,38
06/07/2010,19.5,,,
06/07/2010,20,11.5,3.92,36
16/07/2010,14,13.3,4.46,42.7
16/07/2010,15,13,4.16,39.1
16/07/2010,16,12.7,3.71,34.4
16/07/2010,17,12.7,3.31,30.6
16/07/2010,17.5,,,
16/07/2010,18,12.2,3.09,28.8
16/07/2010,18.5,,,
16/07/2010,19,12.1,2.82,25.4
16/07/2010,19.5,,,
16/07/2010,20,12,2.65,24.7
20/07/2010,14,12.8,2.88,27
20/07/2010,15,12.7,2.61,24.3
20/07/2010,16,12.6,2.52,23.3
20/07/2010,17,12.6,2.48,23.2
20/07/2010,17.5,,,
20/07/2010,18,12.5,2.43,22.7
20/07/2010,18.5,,,
20/07/2010,19,12.4,2.04,19.1
20/07/2010,19.5,,,
20/07/2010,20,12.3,1.94,17.1
26/07/2010,14,12.7,2.43,23.2
26/07/2010,15,12.6,2.32,22
26/07/2010,16,12.6,2.28,21.8
26/07/2010,17,12.5,2.14,20.2
26/07/2010,17.5,,,
26/07/2010,18,12.5,2.15,20.4
26/07/2010,18.5,,,
26/07/2010,19,12.4,1.95,19
26/07/2010,19.5,,,
26/07/2010,20,12.4,1.9,18.5
03/08/2010,14,13.1,1.56,14.8
03/08/2010,15,13,1.29,12.1
03/08/2010,16,13,1.27,11.9
03/08/2010,17,12.9,1.24,11.6
03/08/2010,17.5,,,
03/08/2010,18,12.8,1.1,10.4
03/08/2010,18.5,,,
03/08/2010,19,12.8,1,9.4
03/08/2010,19.5,,,
03/08/2010,20,12.7,0.9,8.4
10/08/2010,14,13.3,0.79,7.6
10/08/2010,15,13.2,0.77,7.3
10/08/2010,16,13,0.56,5.2
10/08/2010,17,12.9,0.47,4.3
10/08/2010,17.5,,,
10/08/2010,18,12.8,0.35,3.2
10/08/2010,18.5,,,
10/08/2010,19,12.7,0.2,1.9
10/08/2010,19.5,,,
10/08/2010,20,12.7,0.16,1.6
18/08/2010,14,13.6,0.32,3.1
18/08/2010,15,13.4,0.22,2.1
18/08/2010,16,13.2,0.17,1.7
18/08/2010,17,13.2,0.16,1.5
18/08/2010,17.5,,,
18/08/2010,18,13.2,0.15,1.4
18/08/2010,18.5,,,
18/08/2010,19,13.1,0.14,1.3
18/08/2010,19.5,,,
18/08/2010,20,13,0.11,1.1
24/08/2010,14,13.6,0.1,1
24/08/2010,15,13.4,0.09,0.8
24/08/2010,16,13.3,0.07,0.7
24/08/2010,17,13.2,0.07,0.7
24/08/2010,17.5,,,
24/08/2010,18,13,0.07,0.7
24/08/2010,18.5,,,
24/08/2010,19,13,0.07,0.7
24/08/2010,19.5,,,
24/08/2010,20,13,0.07,0.7
31/08/2010,14,14,0.16,1.5
31/08/2010,15,13.7,0.09,0.9
31/08/2010,16,13.5,0.07,0.7
31/08/2010,17,13.4,0.09,0.8
31/08/2010,17.5,,,
31/08/2010,18,13.3,0.08,0.7
31/08/2010,18.5,,,
31/08/2010,19,13.2,0.06,0.6
31/08/2010,19.5,,,
31/08/2010,20,13.2,0.06,0.6
07/09/2010,14,15.6,7.23,66.5
07/09/2010,15,14.7,2.75,27.4
07/09/2010,16,14.1,0.5,2.5
07/09/2010,17,13.4,0.13,1.3
07/09/2010,17.5,,,
07/09/2010,18,13.2,0.1,0.9
07/09/2010,18.5,,,
07/09/2010,19,13,0.09,0.9
07/09/2010,19.5,,,
07/09/2010,20,13,0.08,0.8
21/09/2010,14,14.8,8.18,82.7
21/09/2010,15,14.7,8.23,82.1
21/09/2010,16,14.7,8.29,82.2
21/09/2010,17,14.7,8.12,81.4
21/09/2010,17.5,,,
21/09/2010,18,14.7,8.11,80.5
21/09/2010,18.5,,,
21/09/2010,19,13.1,0.11,1
21/09/2010,19.5,,,
21/09/2010,20,12.7,0.1,0.9
26/04/2011,14,4.7,13.28,102.1
26/04/2011,15,4.6,13.12,95.3
26/04/2011,16,4.6,12.6,95.5
26/04/2011,17,4.5,12.34,91.2
26/04/2011,17.5,,,
26/04/2011,18,4.5,11.46,86.6
26/04/2011,18.5,,,
26/04/2011,19,4.6,10.4,78.7
26/04/2011,19.5,,,
26/04/2011,20,4.6,8.29,63.2
10/05/2011,14,7.4,13.16,107.5
10/05/2011,15,7.3,13.41,109.3
10/05/2011,16,7.3,13.25,108.1
10/05/2011,17,7.3,13.35,108.6
10/05/2011,17.5,,,
10/05/2011,18,7.3,13.23,107.7
10/05/2011,18.5,,,
10/05/2011,19,7.2,12.95,105.2
10/05/2011,19.5,,,
10/05/2011,20,7.2,12.85,104.6
18/05/2011,14,7.9,12.24,103.2
18/05/2011,15,7.9,12.23,104.3
18/05/2011,16,7.8,12.2,103.3
18/05/2011,17,7.8,12.21,103.4
18/05/2011,17.5,,,
18/05/2011,18,7.8,12.25,104.2
18/05/2011,18.5,,,
18/05/2011,19,7.8,12.45,105.1
18/05/2011,19.5,,,
18/05/2011,20,7.8,12.43,105.5
24/05/2011,14,12.3,10.96,103.5
24/05/2011,15,12.3,11.06,104
24/05/2011,16,12.3,11.16,104.7
24/05/2011,17,12.3,11.19,105.6
24/05/2011,17.5,,,
24/05/2011,18,12.2,11.3,106.6
24/05/2011,18.5,,,
24/05/2011,19,12.1,11.4,106.4
24/05/2011,19.5,,,
24/05/2011,20,12.1,11.42,106.9
31/05/2011,14,12.7,10.75,101.5
31/05/2011,15,12.7,10.89,102.6
31/05/2011,16,12.7,10.96,103.1
31/05/2011,17,12.7,10.75,103.2
31/05/2011,17.5,,,
31/05/2011,18,12.7,10.93,103
31/05/2011,18.5,,,
31/05/2011,19,12.7,10.76,101.4
31/05/2011,19.5,,,
31/05/2011,20,12.7,10.64,100.5
08/06/2011,14,13.3,8.86,85.1
08/06/2011,15,13.1,8.7,83.7
08/06/2011,16,13,8.72,83.8
08/06/2011,17,13,8.7,83.5
08/06/2011,17.5,,,
08/06/2011,18,12.9,8.69,82.6
08/06/2011,18.5,,,
08/06/2011,19,12.8,8.56,80.3
08/06/2011,19.5,,,
08/06/2011,20,12.7,8.2,76.8
14/06/2011,14,13.6,8.35,81
14/06/2011,15,13.6,8.34,80.9
14/06/2011,16,13.6,8.35,80.8
14/06/2011,17,13.5,8.33,80.4
14/06/2011,17.5,,,
14/06/2011,18,13.4,8.3,80
14/06/2011,18.5,,,
14/06/2011,19,13.2,7.84,75.1
14/06/2011,19.5,,,
14/06/2011,20,13.2,7.86,75.5
21/06/2011,14,14.5,7.25,72.2
21/06/2011,15,13.7,6.3,61.7
21/06/2011,16,13.7,6.22,60.6
21/06/2011,17,13.6,6.15,60
21/06/2011,17.5,,,
21/06/2011,18,13.6,6.08,59.3
21/06/2011,18.5,,,
21/06/2011,19,13.5,5.76,56
21/06/2011,19.5,,,
21/06/2011,20,13.4,5.66,54.8
28/06/2011,14,14.7,5.54,53.4
28/06/2011,15,14.4,5.2,50.5
28/06/2011,16,14.2,4.77,46.4
28/06/2011,17,14.1,4.79,45.4
28/06/2011,17.5,,,
28/06/2011,18,14,4.53,46.6
28/06/2011,18.5,,,
28/06/2011,19,13.9,4.01,38.3
28/06/2011,19.5,,,
28/06/2011,20,13.7,3.36,31.5
05/07/2011,14,14.6,4.6,44.8
05/07/2011,15,14.4,4.25,41
05/07/2011,16,14.3,4.03,38.4
05/07/2011,17,14.2,3.6,34.8
05/07/2011,17.5,,,
05/07/2011,18,14,3.18,30.3
05/07/2011,18.5,,,
05/07/2011,19,13.9,2.82,26.9
05/07/2011,19.5,,,
05/07/2011,20,13.8,2.47,23.2
12/07/2011,14,15,3.7,36.7
12/07/2011,15,14.7,3.2,31.7
12/07/2011,16,14.5,2.75,27.1
12/07/2011,17,14.5,2.56,25.1
12/07/2011,17.5,,,
12/07/2011,18,14.4,2.41,23.7
12/07/2011,18.5,,,
12/07/2011,19,14.2,2,19.4
12/07/2011,19.5,,,
12/07/2011,20,14.1,1.73,16.7
19/07/2011,14,15.8,3.7,37.6
19/07/2011,15,14.8,2,19.9
19/07/2011,16,14.7,1.81,17.9
19/07/2011,17,14.6,1.65,16.4
19/07/2011,17.5,,,
19/07/2011,18,14.5,1.54,15.3
19/07/2011,18.5,,,
19/07/2011,19,14.4,1.4,13.8
19/07/2011,19.5,,,
19/07/2011,20,14.3,1.2,11.8
26/07/2011,14,15.1,2.06,19.5
26/07/2011,15,14.9,1.27,12.7
26/07/2011,16,14.8,1.09,10.5
26/07/2011,17,14.7,0.84,8.2
26/07/2011,17.5,,,
26/07/2011,18,14.7,0.77,7.6
26/07/2011,18.5,,,
26/07/2011,19,14.7,0.71,7
26/07/2011,19.5,,,
26/07/2011,20,14.6,0.65,6.5
02/08/2011,14,15.2,1.01,9.9
02/08/2011,15,15.1,0.9,8.6
02/08/2011,16,15,0.77,7.1
02/08/2011,17,14.9,0.42,4
02/08/2011,17.5,,,
02/08/2011,18,14.8,0.35,3.4
02/08/2011,18.5,,,
02/08/2011,19,14.8,0.34,3.3
02/08/2011,19.5,,,
02/08/2011,20,14.8,0.33,3.2
09/08/2011,14,15.4,0.34,3.4
09/08/2011,15,15.4,0.33,3.4
09/08/2011,16,15.3,0.33,3.3
09/08/2011,17,15.2,0.22,2.1
09/08/2011,17.5,,,
09/08/2011,18,15.1,0.16,1.7
09/08/2011,18.5,,,
